x_center,y_center,z_center,i,j,k,Density,Cut,Mo,As,Recu,Dure,Cate,Cate_3,Cate_2,Cate_1,Cate_0,Cate_9999
3590,3470,2246,34,9,23,2.55,0.13,0.01,0.07,82.5,14.97,3,100,0,0,0,0
3590,3470,2264,34,9,24,2.55,0.24,0.01,0.04,82.5,14.97,3,100,0,0,0,0
3590,3470,2282,34,9,25,2.55,0.12,0.01,0.04,82.5,14.97,3,100,0,0,0,0
3590,3470,2300,34,9,26,2.55,0.25,0.01,0.1,82.5,14.97,3,100,0,0,0,0
3590,3470,2318,34,9,27,2.55,0.38,0.01,0.07,82.5,14.97,3,100,0,0,0,0
3590,3470,2336,34,9,28,2.55,0.15,0.01,0.06,82.5,14.97,2,0,100,0,0,0
3590,3470,2354,34,9,29,2.55,0.26,0.01,0.06,82.5,14.97,2,0,100,0,0,0
3590,3470,2372,34,9,30,2.55,0.24,0,0.06,82.5,14.97,2,0,100,0,0,0
3590,3470,2390,34,9,31,2.55,0.18,0,0.06,82.5,14.97,2,0,100,0,0,0
3590,3470,2408,34,9,32,2.6,0,0,0,82.5,14.97,9999,0,0,0,0,100
3590,3470,2426,34,9,33,2.6,0,0,0,82.5,14.97,9999,0,0,0,0,100
3590,3470,2444,34,9,34,2.6,0,0,0,82.5,14.97,9999,0,0,0,0,100
3590,3470,2462,34,9,35,2.6,0,0,0,84.58,14.97,9999,0,0,0,0,100
3590,3470,2480,34,9,36,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3470,2498,34,9,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2516,34,9,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2534,34,9,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2552,34,9,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2570,34,9,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2588,34,9,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2606,34,9,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2624,34,9,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2642,34,9,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2660,34,9,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2678,34,9,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2696,34,9,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2714,34,9,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2732,34,9,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2750,34,9,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2768,34,9,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2786,34,9,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2804,34,9,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2822,34,9,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2840,34,9,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2858,34,9,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2876,34,9,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2894,34,9,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2912,34,9,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2930,34,9,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2948,34,9,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2966,34,9,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,2984,34,9,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3470,3002,34,9,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,1832,34,10,0,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3490,1850,34,10,1,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3490,1868,34,10,2,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3490,1886,34,10,3,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3490,1904,34,10,4,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3490,1922,34,10,5,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3490,1940,34,10,6,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3490,1958,34,10,7,2.56,0,0,0,81.69,15,0,0,0,0,100,0
3590,3490,1976,34,10,8,2.59,0.11,0,0.06,82.5,14.97,3,100,0,0,0,0
3590,3490,1994,34,10,9,2.59,0.12,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3490,2012,34,10,10,2.59,0.14,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3490,2030,34,10,11,2.59,0.15,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3490,2048,34,10,12,2.59,0.16,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3490,2066,34,10,13,2.59,0.16,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3490,2084,34,10,14,2.55,0.16,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3490,2102,34,10,15,2.55,0.16,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3490,2120,34,10,16,2.55,0.16,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3490,2138,34,10,17,2.55,0.16,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3490,2156,34,10,18,2.55,0.16,0,0.06,82.5,14.97,3,100,0,0,0,0
3590,3490,2174,34,10,19,2.55,0.1,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3490,2192,34,10,20,2.55,0,0,0,82.5,14.97,3,100,0,0,0,0
3590,3490,2210,34,10,21,2.55,0.14,0.01,0.07,82.5,14.97,3,100,0,0,0,0
3590,3490,2228,34,10,22,2.55,0.15,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3490,2246,34,10,23,2.55,0.15,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3490,2264,34,10,24,2.55,0.28,0,0.03,82.5,14.97,3,100,0,0,0,0
3590,3490,2282,34,10,25,2.55,0.12,0,0.04,82.5,14.97,3,100,0,0,0,0
3590,3490,2300,34,10,26,2.55,0.29,0.01,0.1,82.5,14.97,3,100,0,0,0,0
3590,3490,2318,34,10,27,2.55,0.47,0.01,0.09,82.5,14.97,3,100,0,0,0,0
3590,3490,2336,34,10,28,2.55,0.14,0.01,0.06,82.5,14.97,2,0,100,0,0,0
3590,3490,2354,34,10,29,2.55,0.25,0.01,0.04,82.5,14.97,2,0,100,0,0,0
3590,3490,2372,34,10,30,2.55,0.26,0,0.06,82.5,14.97,2,0,100,0,0,0
3590,3490,2390,34,10,31,2.6,0,0,0,84.06,14.97,9999,0,0,0,0,100
3590,3490,2408,34,10,32,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3490,2426,34,10,33,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3490,2444,34,10,34,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3490,2462,34,10,35,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3490,2480,34,10,36,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3490,2498,34,10,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2516,34,10,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2534,34,10,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2552,34,10,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2570,34,10,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2588,34,10,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2606,34,10,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2624,34,10,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2642,34,10,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2660,34,10,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2678,34,10,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2696,34,10,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2714,34,10,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2732,34,10,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2750,34,10,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2768,34,10,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2786,34,10,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2804,34,10,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2822,34,10,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2840,34,10,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2858,34,10,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2876,34,10,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2894,34,10,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2912,34,10,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2930,34,10,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2948,34,10,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2966,34,10,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,2984,34,10,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3490,3002,34,10,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,1832,34,11,0,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3510,1850,34,11,1,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3510,1868,34,11,2,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3510,1886,34,11,3,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3510,1904,34,11,4,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3510,1922,34,11,5,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3510,1940,34,11,6,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3510,1958,34,11,7,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3510,1976,34,11,8,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3510,1994,34,11,9,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3510,2012,34,11,10,2.59,0,0,0,82.5,14.97,3,100,0,0,0,0
3590,3510,2030,34,11,11,2.59,0.12,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3510,2048,34,11,12,2.59,0.14,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3510,2066,34,11,13,2.59,0.15,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3510,2084,34,11,14,2.55,0.16,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3510,2102,34,11,15,2.55,0.16,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3510,2120,34,11,16,2.55,0.16,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3510,2138,34,11,17,2.55,0,0,0,82.5,14.97,3,100,0,0,0,0
3590,3510,2156,34,11,18,2.55,0.1,0,0.06,82.5,14.97,3,100,0,0,0,0
3590,3510,2174,34,11,19,2.55,0.12,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3510,2192,34,11,20,2.55,0,0,0,82.5,14.97,3,100,0,0,0,0
3590,3510,2210,34,11,21,2.55,0.12,0.01,0.07,82.5,14.97,3,100,0,0,0,0
3590,3510,2228,34,11,22,2.55,0.2,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3510,2246,34,11,23,2.55,0.17,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3510,2264,34,11,24,2.55,0.35,0.01,0.04,82.5,14.97,3,100,0,0,0,0
3590,3510,2282,34,11,25,2.55,0.11,0.01,0.04,82.5,14.97,3,100,0,0,0,0
3590,3510,2300,34,11,26,2.55,0.3,0.01,0.11,83.02,14.97,3,100,0,0,0,0
3590,3510,2318,34,11,27,2.55,0.47,0.01,0.09,87.18,14.97,3,100,0,0,0,0
3590,3510,2336,34,11,28,2.55,0.26,0.01,0.06,87.18,14.97,2,0,100,0,0,0
3590,3510,2354,34,11,29,2.55,0.25,0.01,0.06,87.18,14.97,2,0,100,0,0,0
3590,3510,2372,34,11,30,2.55,0.26,0,0.07,87.18,14.97,2,0,100,0,0,0
3590,3510,2390,34,11,31,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3510,2408,34,11,32,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3510,2426,34,11,33,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3510,2444,34,11,34,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3510,2462,34,11,35,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3510,2480,34,11,36,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3510,2498,34,11,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2516,34,11,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2534,34,11,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2552,34,11,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2570,34,11,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2588,34,11,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2606,34,11,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2624,34,11,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2642,34,11,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2660,34,11,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2678,34,11,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2696,34,11,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2714,34,11,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2732,34,11,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2750,34,11,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2768,34,11,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2786,34,11,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2804,34,11,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2822,34,11,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2840,34,11,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2858,34,11,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2876,34,11,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2894,34,11,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2912,34,11,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2930,34,11,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2948,34,11,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2966,34,11,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,2984,34,11,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3510,3002,34,11,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,1832,34,12,0,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3530,1850,34,12,1,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3530,1868,34,12,2,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3530,1886,34,12,3,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3530,1904,34,12,4,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3530,1922,34,12,5,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3530,1940,34,12,6,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3530,1958,34,12,7,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3530,1976,34,12,8,2.59,0,0,0,82.5,14.97,3,100,0,0,0,0
3590,3530,1994,34,12,9,2.59,0.11,0,0.06,82.5,14.97,3,100,0,0,0,0
3590,3530,2012,34,12,10,2.59,0.09,0,0.03,82.5,14.97,3,100,0,0,0,0
3590,3530,2030,34,12,11,2.59,0.11,0,0.03,82.5,14.97,3,100,0,0,0,0
3590,3530,2048,34,12,12,2.59,0.15,0,0.04,82.5,14.97,3,100,0,0,0,0
3590,3530,2066,34,12,13,2.59,0.16,0,0.04,82.5,14.97,3,100,0,0,0,0
3590,3530,2084,34,12,14,2.55,0.16,0,0.06,82.5,14.97,3,100,0,0,0,0
3590,3530,2102,34,12,15,2.55,0.16,0,0.06,82.5,14.97,3,100,0,0,0,0
3590,3530,2120,34,12,16,2.55,0.16,0,0.06,82.5,14.97,3,100,0,0,0,0
3590,3530,2138,34,12,17,2.55,0.11,0,0.04,82.5,14.97,3,100,0,0,0,0
3590,3530,2156,34,12,18,2.55,0.11,0,0.04,82.5,14.97,3,100,0,0,0,0
3590,3530,2174,34,12,19,2.55,0.13,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3530,2192,34,12,20,2.55,0.1,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3530,2210,34,12,21,2.55,0.09,0,0.09,82.5,14.97,3,100,0,0,0,0
3590,3530,2228,34,12,22,2.55,0.22,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3530,2246,34,12,23,2.55,0.19,0,0.07,82.5,14.97,2,0,100,0,0,0
3590,3530,2264,34,12,24,2.55,0.37,0.01,0.04,82.5,14.97,2,0,100,0,0,0
3590,3530,2282,34,12,25,2.55,0.11,0,0.04,82.5,14.97,2,0,100,0,0,0
3590,3530,2300,34,12,26,2.55,0.2,0,0.11,82.5,14.97,2,0,100,0,0,0
3590,3530,2318,34,12,27,2.55,0.46,0,0.09,83.28,14.97,2,0,100,0,0,0
3590,3530,2336,34,12,28,2.55,0.27,0.01,0.06,86.14,14.97,2,0,100,0,0,0
3590,3530,2354,34,12,29,2.55,0.17,0.01,0.06,82.5,14.97,2,0,100,0,0,0
3590,3530,2372,34,12,30,2.6,0,0,0,83.8,14.97,9999,0,0,0,0,100
3590,3530,2390,34,12,31,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3530,2408,34,12,32,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3530,2426,34,12,33,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3530,2444,34,12,34,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3530,2462,34,12,35,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3530,2480,34,12,36,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3530,2498,34,12,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2516,34,12,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2534,34,12,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2552,34,12,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2570,34,12,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2588,34,12,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2606,34,12,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2624,34,12,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2642,34,12,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2660,34,12,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2678,34,12,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2696,34,12,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2714,34,12,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2732,34,12,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2750,34,12,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2768,34,12,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2786,34,12,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2804,34,12,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2822,34,12,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2840,34,12,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2858,34,12,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2876,34,12,58,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2894,34,12,59,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2912,34,12,60,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2930,34,12,61,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2948,34,12,62,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2966,34,12,63,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,2984,34,12,64,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3530,3002,34,12,65,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,1832,34,13,0,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3550,1850,34,13,1,2.56,0,0,0,70.11,-1,0,0,0,0,100,0
3590,3550,1868,34,13,2,2.59,0,0,0,82.5,14.97,3,100,0,0,0,0
3590,3550,1886,34,13,3,2.59,0.09,0,0.06,82.5,14.97,3,100,0,0,0,0
3590,3550,1904,34,13,4,2.59,0.1,0,0.06,82.5,14.97,3,100,0,0,0,0
3590,3550,1922,34,13,5,2.59,0.12,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3550,1940,34,13,6,2.59,0.13,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3550,1958,34,13,7,2.59,0.14,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3550,1976,34,13,8,2.59,0.18,0,0.07,82.5,14.97,3,100,0,0,0,0
3590,3550,1994,34,13,9,2.59,0.22,0,0.04,82.5,14.97,3,100,0,0,0,0
3590,3550,2012,34,13,10,2.59,0.15,0,0.04,82.5,14.97,3,100,0,0,0,0
3590,3550,2030,34,13,11,2.59,0.14,0,0.03,82.5,14.97,3,100,0,0,0,0
3590,3550,2048,34,13,12,2.59,0.21,0,0.04,82.5,14.97,3,100,0,0,0,0
3590,3550,2066,34,13,13,2.59,0.24,0,0.04,82.5,14.97,3,100,0,0,0,0
3590,3550,2084,34,13,14,2.59,0.16,0,0.06,82.5,14.97,3,100,0,0,0,0
3590,3550,2102,34,13,15,2.59,0.2,0,0.06,82.5,14.97,3,100,0,0,0,0
3590,3550,2120,34,13,16,2.59,0.19,0,0.06,82.5,14.97,3,100,0,0,0,0
3590,3550,2138,34,13,17,2.59,0.13,0,0.04,82.5,14.97,3,100,0,0,0,0
3590,3550,2156,34,13,18,2.59,0.13,0,0.04,82.5,14.97,3,100,0,0,0,0
3590,3550,2174,34,13,19,2.59,0.15,0,0.1,82.5,14.97,3,100,0,0,0,0
3590,3550,2192,34,13,20,2.59,0.1,0,0.1,82.5,14.97,3,100,0,0,0,0
3590,3550,2210,34,13,21,2.59,0.09,0,0.09,82.5,14.97,2,0,100,0,0,0
3590,3550,2228,34,13,22,2.59,0.21,0,0.07,82.5,14.97,2,0,100,0,0,0
3590,3550,2246,34,13,23,2.59,0.21,0,0.07,82.5,14.97,2,0,100,0,0,0
3590,3550,2264,34,13,24,2.59,0.39,0,0.04,82.5,14.97,2,0,100,0,0,0
3590,3550,2282,34,13,25,2.59,0.13,0.01,0.04,82.5,14.97,2,0,100,0,0,0
3590,3550,2300,34,13,26,2.55,0.15,0.01,0.14,82.5,14.97,2,0,100,0,0,0
3590,3550,2318,34,13,27,2.55,0.28,0.01,0.09,82.5,14.97,2,0,100,0,0,0
3590,3550,2336,34,13,28,2.55,0.23,0.01,0.06,82.5,14.97,2,0,100,0,0,0
3590,3550,2354,34,13,29,2.55,0.13,0.01,0.06,82.5,14.97,2,0,100,0,0,0
3590,3550,2372,34,13,30,2.6,0,0,0,83.8,14.97,9999,0,0,0,0,100
3590,3550,2390,34,13,31,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3550,2408,34,13,32,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3550,2426,34,13,33,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3550,2444,34,13,34,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3550,2462,34,13,35,2.6,0,0,0,87.18,14.97,9999,0,0,0,0,100
3590,3550,2480,34,13,36,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2498,34,13,37,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2516,34,13,38,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2534,34,13,39,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2552,34,13,40,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2570,34,13,41,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2588,34,13,42,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2606,34,13,43,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2624,34,13,44,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2642,34,13,45,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2660,34,13,46,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2678,34,13,47,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2696,34,13,48,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2714,34,13,49,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2732,34,13,50,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2750,34,13,51,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2768,34,13,52,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2786,34,13,53,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2804,34,13,54,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2822,34,13,55,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2840,34,13,56,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
3590,3550,2858,34,13,57,2.6,0,0,0,70.11,-1,9999,0,0,0,0,100
